PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score
TREATS,Radical excision,Breast Carcinoma,0.03796203796203796
TREATS,Zitazonium,Malignant neoplasm of breast,0.1928071928071928
TREATS,TP protocol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Prevention,Familial cancer of breast,0.0
TREATS,"1-phenyl-3,3-dimethyltriazene",Breast cancer recurrent,0.02197802197802198
TREATS,Allopurinol,Breast Carcinoma,0.03796203796203796
TREATS,Breast surgery,Contralateral breast cancer,0.000999000999000999
TREATS,antagonists,Breast cancer metastatic,0.04195804195804196
TREATS,Ifosfamide,Breast cancer recurrent,0.02197802197802198
TREATS,Technetium Tc 99m Pyrophosphate,Malignant neoplasm of breast,0.1928071928071928
TREATS,Talc,Malignant neoplasm of breast,0.1928071928071928
TREATS,agonists,Carcinoma of Male Breast,0.006993006993006993
TREATS,timoptin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Immunologic Adjuvants,stage IIIA breast cancer,0.0
TREATS,Combination Chemotherapy,Breast cancer stage III,0.007992007992007992
TREATS,interferon therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mitoguazone,Breast Carcinoma,0.03796203796203796
TREATS,Recombinant Interleukin-2,Malignant neoplasm of breast,0.1928071928071928
TREATS,Ellence,Breast cancer metastatic,0.04195804195804196
TREATS,"Cytometers, Automated, Flow",Malignant neoplasm of breast,0.1928071928071928
TREATS,chlorozotocin,Breast Carcinoma,0.03796203796203796
TREATS,Artificial cardiac pacemaker,Malignant neoplasm of breast,0.1928071928071928
TREATS,Pirarubicin,Breast Carcinoma,0.03796203796203796
TREATS,Metergoline,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oral form medroxyprogesterone,Breast cancer metastatic,0.04195804195804196
TREATS,Intravenous infusion procedures,Malignant neoplasm of breast,0.1928071928071928
TREATS,Daunorubicin,Breast cancer metastatic,0.04195804195804196
TREATS,Radical therapy,Breast Carcinoma,0.03796203796203796
TREATS,Tamoxifen,Ductal Breast Carcinoma,0.000999000999000999
TREATS,Reinfusion,Breast cancer metastatic,0.04195804195804196
TREATS,LY-156758,Breast cancer metastatic,0.04195804195804196
TREATS,Pain control,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Psychotherapy, Multiple",Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Vindesine,Breast Carcinoma,0.03796203796203796
TREATS,Chlorambucil,Breast Carcinoma,0.03796203796203796
TREATS,Silicone gel implant,bilateral breast cancer,0.000999000999000999
TREATS,Thyrotropin-Releasing Hormone|TRH,Malignant neoplasm of breast,0.1928071928071928
TREATS,Xenograft procedure,Breast Carcinoma,0.03796203796203796
TREATS,Implantation procedure,Breast cancer metastatic,0.04195804195804196
TREATS,homoharringtonine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Bypass,Ductal Breast Carcinoma,0.000999000999000999
TREATS,Whole-Body Irradiation,Breast cancer metastatic,0.04195804195804196
TREATS,methanol extraction residue (MER) tubercle bacillus fraction,Breast Carcinoma,0.03796203796203796
TREATS,Curettage procedure,Breast cancer invasive NOS,0.00999000999000999
TREATS,Recombinant Interferon,Breast cancer metastatic,0.04195804195804196
TREATS,VP-16,Malignant neoplasm of breast,0.1928071928071928
TREATS,pyrogenal,Malignant neoplasm of breast,0.1928071928071928
TREATS,Antioestrogen therapy,Breast cancer stage II,0.00999000999000999
PROCESS_OF,Transcriptional Regulation,Breast Carcinoma,0.03796203796203796
TREATS,treatment method,Breast Carcinoma,0.03796203796203796
TREATS,Mastectomy,Lobular carcinoma in situ of breast,0.0
TREATS,Ethane,Malignant neoplasm of breast,0.1928071928071928
TREATS,Adriablastine,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cytolysis,Breast cancer metastatic,0.04195804195804196
TREATS,Strontium 89 therapy,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Mitotic arrest,Breast Carcinoma,0.03796203796203796
TREATS,fibrinolysis inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Medroxyprogesterone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Urokinase|PLG,Breast cancer invasive NOS,0.00999000999000999
TREATS,Androstadienes,Malignant neoplasm of breast,0.1928071928071928
TREATS,17 alpha-ethinyl-3-isopropylsulfonyloxyestradiol,Breast cancer metastatic,0.04195804195804196
TREATS,Miscleron,Malignant neoplasm of breast,0.1928071928071928
TREATS,Recombinant Granulocyte-Macrophage Colony-Stimulating Factors|CSF2|LAMC2,Malignant neoplasm of breast,0.1928071928071928
TREATS,antitumor agent,Breast cancer recurrent,0.02197802197802198
TREATS,targeted prevention,Malignant neoplasm of breast,0.1928071928071928
TREATS,Biliary dilatation,Breast Carcinoma,0.03796203796203796
TREATS,FMC protocol,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,Cell Proliferation,Carcinoma of Male Breast,0.006993006993006993
TREATS,SCP 1,Breast Carcinoma,0.03796203796203796
TREATS,"Hydrocarbons, Chlorinated",Malignant neoplasm of breast,0.1928071928071928
TREATS,liarozole,Malignant neoplasm of breast,0.1928071928071928
TREATS,Endoxan,Malignant neoplasm of breast,0.1928071928071928
TREATS,Hexestrol,Breast cancer metastatic,0.04195804195804196
TREATS,Blood product,Breast cancer metastatic,0.04195804195804196
TREATS,Radium therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Mechlorethamine,Breast Carcinoma,0.03796203796203796
TREATS,ALIMTA,Malignant neoplasm of breast,0.1928071928071928
TREATS,Androstanes,Malignant neoplasm of breast,0.1928071928071928
TREATS,Combined radiotherapy NOS,Malignant neoplasm of breast,0.1928071928071928
TREATS,Taxol,Breast cancer stage II,0.00999000999000999
TREATS,Selective Estrogen Receptor Modulators,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Mastectomy,Stage IIA Breast Cancer,0.001998001998001998
TREATS,Chemoprevention,Breast cancer metastatic,0.04195804195804196
TREATS,erbB-2 Receptor,Malignant neoplasm of breast,0.1928071928071928
TREATS,Chemotherapy cycle,Breast cancer stage II,0.00999000999000999
TREATS,Sequential Treatment,Breast cancer stage III,0.007992007992007992
TREATS,Ceftazidime,Malignant neoplasm of breast,0.1928071928071928
TREATS,CT protocol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Gemzar,Breast cancer metastatic,0.04195804195804196
TREATS,gamma-Linolenic Acid,Malignant neoplasm of breast,0.1928071928071928
TREATS,geldanamycin,Malignant neoplasm of breast,0.1928071928071928
TREATS,X-Ray Therapy,Breast Carcinoma,0.03796203796203796
TREATS,Doxazosin,Malignant neoplasm of breast,0.1928071928071928
TREATS,anthracene,Breast Carcinoma,0.03796203796203796
TREATS,ICI-46474,Malignant neoplasm of breast,0.1928071928071928
TREATS,PD 166793,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,zinc ion homeostasis,Malignant neoplasm of breast,0.1928071928071928
METHOD_OF,"Mastectomy, Subcutaneous",breast cancer prevention,0.0
TREATS,indole-3-carbinol,Malignant neoplasm of breast,0.1928071928071928
TREATS,5-lipoxygenase inhibitor,Breast cancer metastatic,0.04195804195804196
TREATS,Elective procedure,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,cell fate determination,Breast cancer invasive NOS,0.00999000999000999
TREATS,Buprenorphine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Antineoplastic Agents,Breast cancer stage III,0.007992007992007992
TREATS,GG918,Malignant neoplasm of breast,0.1928071928071928
TREATS,Reparative closure,Breast Carcinoma,0.03796203796203796
TREATS,Contraceptive Agents,Breast Carcinoma,0.03796203796203796
PROCESS_OF,Protein Secretion,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cellular Infiltration,Breast Carcinoma,0.03796203796203796
TREATS,Oral chemotherapy,Breast Carcinoma,0.03796203796203796
TREATS,Recombinant Antibody,Malignant neoplasm of breast,0.1928071928071928
TREATS,Megestrol Acetate,Breast cancer invasive NOS,0.00999000999000999
TREATS,Urokinase,Breast cancer recurrent,0.02197802197802198
TREATS,Manual Therapies,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cyclooxygenase 2 Inhibitors,Breast cancer metastatic,0.04195804195804196
TREATS,Immunotherapy,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Boron Neutron Capture Therapy,Breast Carcinoma,0.03796203796203796
TREATS,Stellate ganglion block,Malignant neoplasm of breast,0.1928071928071928
TREATS,angiogenin|ANG,Malignant neoplasm of breast,0.1928071928071928
TREATS,magnolol,Malignant neoplasm of breast,0.1928071928071928
TREATS,Transjugular intrahepatic portosystemic shunt procedure,Malignant neoplasm of breast,0.1928071928071928
TREATS,Screening mammography,Breast cancer invasive NOS,0.00999000999000999
TREATS,kamisyoyo san,Malignant neoplasm of breast,0.1928071928071928
TREATS,General Anesthesia,Breast Carcinoma,0.03796203796203796
TREATS,CPG-ODN,Malignant neoplasm of breast,0.1928071928071928
TREATS,polyphenon E,Malignant neoplasm of breast,0.1928071928071928
TREATS,Avastin,Breast Carcinoma,0.03796203796203796
TREATS,Chemotherapy-Oncologic Procedure,Breast cancer stage III,0.007992007992007992
TREATS,Hormone suppression therapy,Breast cancer recurrent,0.02197802197802198
TREATS,Fusion procedure,Ductal Breast Carcinoma,0.000999000999000999
TREATS,Diphosphonates,Malignant neoplasm of female breast NOS,0.0
TREATS,Catheterization,Malignant neoplasm of breast,0.1928071928071928
TREATS,honokiol,Malignant neoplasm of breast,0.1928071928071928
TREATS,norcantharidin,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Up-Regulation (Physiology),Breast cancer invasive NOS,0.00999000999000999
TREATS,Chinese herbs,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,Myeloid Cell Suppression,Malignant neoplasm of breast,0.1928071928071928
TREATS,Melanocyte stimulating hormone,Malignant neoplasm of breast,0.1928071928071928
TREATS,Thoracic Surgical Procedures,Malignant neoplasm of breast,0.1928071928071928
TREATS,beta-hederin,Breast cancer metastatic,0.04195804195804196
TREATS,Escitalopram,Malignant neoplasm of breast,0.1928071928071928
TREATS,toosendanin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Propolis,Malignant neoplasm of breast,0.1928071928071928
TREATS,Seed Implantation,Breast cancer recurrent,0.02197802197802198
TREATS,Lactones,Malignant neoplasm of breast,0.1928071928071928
TREATS,Intramedullary rod,Malignant neoplasm of breast,0.1928071928071928
TREATS,functional group,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Cell Adhesion,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,ailanthone,Malignant neoplasm of breast,0.1928071928071928
TREATS,NanoGel,Breast cancer metastatic,0.04195804195804196
TREATS,Tocotrienols,Malignant neoplasm of breast,0.1928071928071928
TREATS,everolimus,Stage IIB Breast Cancer,0.000999000999000999
TREATS,Buformin,Breast Carcinoma,0.03796203796203796
TREATS,Protein Microarrays,Breast cancer metastatic,0.04195804195804196
TREATS,Gene Transduction Agent,Breast Carcinoma,0.03796203796203796
TREATS,Penfluridol,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,cilium biogenesis,Malignant neoplasm of breast,0.1928071928071928
TREATS,peoniflorin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Oncolytic Virotherapy,Breast cancer metastatic,0.04195804195804196
TREATS,camptothecin-11,Breast cancer recurrent,0.02197802197802198
TREATS,Exeresis,Breast Carcinoma,0.03796203796203796
TREATS,Erythropoietin,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Stimulation of Cell Proliferation,Malignant neoplasm of breast,0.1928071928071928
TREATS,Doxorubicin,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,DVT prophylaxis,Malignant neoplasm of breast,0.1928071928071928
TREATS,PS 341,Breast cancer metastatic,0.04195804195804196
TREATS,Interferon-beta|IFNA1,Malignant neoplasm of breast,0.1928071928071928
TREATS,Supervision,Malignant neoplasm of breast,0.1928071928071928
TREATS,Strogen,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Growth pattern,Inflammatory Breast Carcinoma,0.01098901098901099
TREATS,Denervation,Malignant neoplasm of breast,0.1928071928071928
TREATS,heme d,Malignant neoplasm of breast,0.1928071928071928
TREATS,cyclophosphamide/fluorouracil,Breast Carcinoma,0.03796203796203796
TREATS,sulindac sulfone,Breast cancer metastatic,0.04195804195804196
TREATS,marimastat,Malignant neoplasm of breast,0.1928071928071928
TREATS,Local anesthesia,Breast Carcinoma,0.03796203796203796
TREATS,Filgrastim,Breast Carcinoma,0.03796203796203796
TREATS,Dihydropyrimidine Dehydrogenase Inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,CEA scan|CEACAM5|CEACAM3|PSG2,Breast Carcinoma,0.03796203796203796
TREATS,hydroxyurea,Breast cancer metastatic,0.04195804195804196
TREATS,Tamoxifen Citrate,Breast Carcinoma,0.03796203796203796
TREATS,"3,4-Methylenedioxyamphetamine",stage IIIB breast cancer,0.0
TREATS,Lymphazurin,Malignant neoplasm of breast,0.1928071928071928
TREATS,Prostatectomy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cryoprobe,Breast cancer invasive NOS,0.00999000999000999
TREATS,"N(1),N(11)-diethylnorspermine",Breast cancer metastatic,0.04195804195804196
TREATS,Injection procedure,Breast cancer invasive NOS,0.00999000999000999
TREATS,ZD 6474,Breast cancer metastatic,0.04195804195804196
TREATS,Peritoneal lavage,Ductal Breast Carcinoma,0.000999000999000999
TREATS,Traction,Malignant neoplasm of breast,0.1928071928071928
TREATS,Modified radical mastectomy,stage IIIB breast cancer,0.0
TREATS,Signal Transduction Inhibitor,Breast cancer invasive NOS,0.00999000999000999
TREATS,Bilirubin,Malignant neoplasm of breast,0.1928071928071928
TREATS,"ESR1 protein, human|ESR1",Malignant neoplasm of breast,0.1928071928071928
TREATS,Problem solving therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Laughter Therapy,Malignant neoplasm of breast,0.1928071928071928
TREATS,Syringes,Malignant neoplasm of breast,0.1928071928071928
TREATS,Blood product,Malignant neoplasm of breast,0.1928071928071928
TREATS,Local excision,Breast cancer recurrent,0.02197802197802198
TREATS,elsamicin A,Malignant neoplasm of breast,0.1928071928071928
TREATS,Vitamin A,Breast cancer metastatic,0.04195804195804196
TREATS,Immune Sera,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cosmetic procedure,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Regional Chemotherapy,Breast cancer metastatic,0.04195804195804196
TREATS,Brachytherapy device,Breast cancer metastatic,0.04195804195804196
TREATS,Chinese herbs,Malignant neoplasm of breast,0.1928071928071928
TREATS,Topoisomerase-II Inhibitor,Malignant neoplasm of breast,0.1928071928071928
TREATS,tegafur-uracil,Breast cancer metastatic,0.04195804195804196
TREATS,Axillary Lymph Node Dissection,Breast cancer recurrent,0.02197802197802198
TREATS,INTRAVENOUS DRUG,Breast cancer metastatic,0.04195804195804196
TREATS,Recombinant Granulocyte Colony Stimulating Factor|CSF2|LAMC2,Malignant neoplasm of breast,0.1928071928071928
TREATS,Maxillary left lateral incisor abutment,Malignant neoplasm of breast,0.1928071928071928
TREATS,4-Butyrolactone,Breast cancer metastatic,0.04195804195804196
TREATS,"Light Sources, Flash",Malignant neoplasm of breast,0.1928071928071928
TREATS,Steroid prophylaxis,Malignant neoplasm of breast,0.1928071928071928
TREATS,tangeretin,Malignant neoplasm of breast,0.1928071928071928
TREATS,lapatinib,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,Itraconazole,Malignant neoplasm of breast,0.1928071928071928
TREATS,Frame,Sporadic Breast Carcinoma,0.0
TREATS,Fine needle,Breast Carcinoma,0.03796203796203796
TREATS,mullerian-inhibiting hormone,Breast Carcinoma,0.03796203796203796
TREATS,trabectedin,Breast Carcinoma,0.03796203796203796
TREATS,terminal patient care,Breast cancer metastatic,0.04195804195804196
TREATS,Memantine,Malignant neoplasm of breast,0.1928071928071928
TREATS,"Scales, Clinical",Malignant neoplasm of breast,0.1928071928071928
TREATS,Procarbazine,Malignant neoplasm of breast,0.1928071928071928
TREATS,Cancer Treatment,Breast cancer metastatic,0.04195804195804196
TREATS,Chemotherapy-Oncologic Procedure,Female Breast Carcinoma,0.00999000999000999
TREATS,Urokinase,"Carcinoma, Ductal, Breast",0.004995004995004995
TREATS,Breast neoplasm screening,Familial cancer of breast,0.0
TREATS,Carboplatin,stage IIIB breast cancer,0.0
TREATS,Dance Therapy,Malignant neoplasm of breast,0.1928071928071928
PROCESS_OF,Signal Transduction Pathways,Breast Carcinoma,0.03796203796203796
TREATS,lapatinib,Breast cancer invasive NOS,0.00999000999000999
TREATS,"Chemotherapy, Adjuvant",Ductal Breast Carcinoma,0.000999000999000999
TREATS,Advance,bilateral breast cancer,0.000999000999000999
TREATS,PET protocol,Breast cancer metastatic,0.04195804195804196
TREATS,Oral form morphine,Breast cancer metastatic,0.04195804195804196
TREATS,Gamma Knife Radiosurgery,Female Breast Carcinoma,0.00999000999000999
TREATS,Genexol,Breast cancer metastatic,0.04195804195804196
PROCESS_OF,traversing start control point of mitotic cell cycle,Breast Carcinoma,0.03796203796203796
TREATS,Lutein,Breast cancer metastatic,0.04195804195804196
TREATS,Sodium Selenite,Malignant neoplasm of breast,0.1928071928071928
TREATS,Sodium Nitroprusside,Noninfiltrating Intraductal Carcinoma,0.012987012987012988
TREATS,cDNA Microarray device,Breast cancer invasive NOS,0.00999000999000999
TREATS,hydroxamate,Malignant neoplasm of breast,0.1928071928071928
