PREDICATE,SUBJECT_NAME,OBJECT_NAME,Factuality_Score,Cancer_Type,Category,text
PREVENTS,Hepatocyte Growth Factor|HGF,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Hepatocyte Growth Factor|HGF Breast cancer metastatic
PREVENTS,STN gene|EEF1A2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,STN gene|EEF1A2 Malignant neoplasm of breast
PREVENTS,Insulin-Like Growth Factor I,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Insulin-Like Growth Factor I Breast cancer recurrent
PREVENTS,ferric oxide,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,ferric oxide Breast cancer recurrent
PREVENTS,Salts,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Salts Malignant neoplasm of breast
PREVENTS,Docosahexaenoic Acids,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Docosahexaenoic Acids Malignant neoplasm of breast
PREVENTS,Toll-Like Receptor 5|TLR5,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,Toll-Like Receptor 5|TLR5 Malignant neoplasm of breast
PREVENTS,citronellol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,citronellol Malignant neoplasm of breast
PREVENTS,MIR130A gene|MIR130A,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,MIR130A gene|MIR130A Malignant neoplasm of breast
PREVENTS,CD274 gene|CD274,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,CD274 gene|CD274 Triple Negative Breast Neoplasms
PREVENTS,sulforafan,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,sulforafan Carcinoma breast stage IV
PREVENTS,folate,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,folate Malignant neoplasm of breast
PREVENTS,curcumin,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,curcumin Triple Negative Breast Neoplasms
PREVENTS,Phosphotransferases,Recurrent Breast Carcinoma,0.0019980019980019,Recurrent Breast Cancer,Medical Procedures,Phosphotransferases Recurrent Breast Carcinoma
PREVENTS,levothyroxine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,levothyroxine Malignant neoplasm of breast
PREVENTS,PIK3R1 gene|PIK3R1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PIK3R1 gene|PIK3R1 Malignant neoplasm of breast
PREVENTS,honokiol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,honokiol Malignant neoplasm of breast
PREVENTS,"Fatty Acids, Unsaturated",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Fatty Acids, Unsaturated Malignant neoplasm of breast"
PREVENTS,cordycepin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,cordycepin Malignant neoplasm of breast
PREVENTS,si-wu-tang,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,si-wu-tang Malignant neoplasm of breast
PREVENTS,Anti-Antibodies,Noninfiltrating Intraductal Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,Anti-Antibodies Noninfiltrating Intraductal Carcinoma
PREVENTS,Osteocalcin,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,Osteocalcin Carcinoma breast stage IV
PREVENTS,"Receptors, Interleukin-1",Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,"Receptors, Interleukin-1 Triple Negative Breast Neoplasms"
PREVENTS,"Zinc Finger and BTB Domain-Containing Protein 20, Human|ZBTB20",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Zinc Finger and BTB Domain-Containing Protein 20, Human|ZBTB20 Malignant neoplasm of breast"
PREVENTS,ETV7 gene|ETV7,Inflammatory Breast Carcinoma,0.0019980019980019,Female Breast Cancer,Medical Procedures,ETV7 gene|ETV7 Inflammatory Breast Carcinoma
PREVENTS,inulin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,inulin Malignant neoplasm of breast
PREVENTS,BARRIER,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,BARRIER Malignant neoplasm of breast
PREVENTS,Acetyl-CoA Carboxylase,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Acetyl-CoA Carboxylase Malignant neoplasm of breast
PREVENTS,Neprilysin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Neprilysin Malignant neoplasm of breast
PREVENTS,STING1 gene,Secondary malignant neoplasm of breast,0.0,Female Breast Cancer,Medical Procedures,STING1 gene Secondary malignant neoplasm of breast
PREVENTS,DUSP10 gene|DUSP10,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,DUSP10 gene|DUSP10 Malignant neoplasm of breast
PREVENTS,donepezil,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,donepezil Malignant neoplasm of breast
PREVENTS,RBM10 gene|RBM10,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RBM10 gene|RBM10 Malignant neoplasm of breast
PREVENTS,HER-2 protein|ERBB2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,HER-2 protein|ERBB2 Malignant neoplasm of breast
PREVENTS,Protein-Lysine 6-Oxidase,Secondary malignant neoplasm of breast,0.0,Female Breast Cancer,Medical Procedures,Protein-Lysine 6-Oxidase Secondary malignant neoplasm of breast
PREVENTS,toxicant,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,toxicant Malignant neoplasm of breast
PREVENTS,SRC gene|SRC,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,SRC gene|SRC Breast cancer metastatic
PREVENTS,Adrenergic beta-Antagonists,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Hormonal Treatments,Adrenergic beta-Antagonists Breast cancer recurrent
PREVENTS,PAWR gene|PAWR,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,PAWR gene|PAWR Breast cancer recurrent
PREVENTS,FBXW7 gene|FBXW7,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,FBXW7 gene|FBXW7 Malignant neoplasm of breast
PREVENTS,Nolvadex,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Nolvadex Malignant neoplasm of breast
PREVENTS,biochanin A,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,biochanin A Malignant neoplasm of breast
PREVENTS,retinyl methyl ether,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,retinyl methyl ether Malignant neoplasm of breast
PREVENTS,Tumor proteins,"Carcinoma, Ductal, Breast",0.0,Female Breast Cancer,Medical Procedures,"Tumor proteins Carcinoma, Ductal, Breast"
PREVENTS,orange oil,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,orange oil Breast Carcinoma
PREVENTS,Bromocriptine,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Bromocriptine Breast Carcinoma
PREVENTS,Fish Oils,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Fish Oils Breast Carcinoma
PREVENTS,Fetal Proteins,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Fetal Proteins Breast Carcinoma
PREVENTS,Freund's Adjuvant,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Freund's Adjuvant Breast Carcinoma
PREVENTS,"Reduction mammoplasty, bilateral",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,"Reduction mammoplasty, bilateral Malignant neoplasm of breast"
PREVENTS,Livial,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Livial Malignant neoplasm of breast
PREVENTS,ID-1,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,ID-1 Breast cancer metastatic
PREVENTS,Interleukin-2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Interleukin-2 Malignant neoplasm of breast
PREVENTS,Arimidex,Contralateral breast cancer,0.0119880119880119,Female Breast Cancer,Medical Procedures,Arimidex Contralateral breast cancer
PREVENTS,cysteine rich protein,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,cysteine rich protein Malignant neoplasm of breast
PREVENTS,enterodiol,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,enterodiol Malignant neoplasm of breast
PREVENTS,Angiogenesis Inhibitors,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Angiogenesis Inhibitors Malignant neoplasm of breast
PREVENTS,Genistein,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Genistein Breast cancer metastatic
PREVENTS,Contraceptive Agents,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,Contraceptive Agents Breast cancer metastatic
PREVENTS,bilirubin uridine-diphosphoglucuronosyl transferase 1A10|UGT1A10,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,bilirubin uridine-diphosphoglucuronosyl transferase 1A10|UGT1A10 Breast Carcinoma
PREVENTS,alpha-Fetoproteins,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Hormonal Treatments,alpha-Fetoproteins Breast Carcinoma
PREVENTS,receptor for advanced glycation endproducts,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,receptor for advanced glycation endproducts Malignant neoplasm of breast
PREVENTS,ESR1 gene|ESR1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ESR1 gene|ESR1 Malignant neoplasm of breast
PREVENTS,Antidepressive Agents,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Antidepressive Agents Breast cancer recurrent
PREVENTS,EGFR gene|EGFR,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,EGFR gene|EGFR Malignant neoplasm of breast
PREVENTS,selenomethylselenocysteine,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,selenomethylselenocysteine Breast Carcinoma
PREVENTS,"Heparin, Low-Molecular-Weight",Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,"Heparin, Low-Molecular-Weight Breast cancer metastatic"
PREVENTS,PIK3R2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PIK3R2 Malignant neoplasm of breast
PREVENTS,HEXIM1,Breast cancer metastatic,0.0369630369630369,Female Breast Cancer,Medical Procedures,HEXIM1 Breast cancer metastatic
PREVENTS,Raloxifene Hydrochloride,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Raloxifene Hydrochloride Malignant neoplasm of breast
PREVENTS,Sugars,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Sugars Malignant neoplasm of breast
PREVENTS,clopidogrel,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,clopidogrel Malignant neoplasm of breast
PREVENTS,Fluorouracil,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Fluorouracil Breast cancer recurrent
PREVENTS,KCNA5,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,KCNA5 Malignant neoplasm of breast
PREVENTS,"Receptors, Nuclear",Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Hormonal Treatments,"Receptors, Nuclear Malignant neoplasm of breast"
PREVENTS,PTPN13,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,PTPN13 Malignant neoplasm of breast
PREVENTS,Integrins,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Integrins Malignant neoplasm of breast
PREVENTS,Cobra Venoms,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Cobra Venoms Malignant neoplasm of breast
PREVENTS,CXCR4 gene|CXCR4,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CXCR4 gene|CXCR4 Malignant neoplasm of breast
PREVENTS,MIRN10A gene|MIR10A,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,MIRN10A gene|MIR10A Malignant neoplasm of breast
PREVENTS,CYP19A1 gene|CYP19A1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,CYP19A1 gene|CYP19A1 Malignant neoplasm of breast
PREVENTS,targeted prevention,Breast cancer invasive NOS,0.0129870129870129,Female Breast Cancer,Medical Procedures,targeted prevention Breast cancer invasive NOS
PREVENTS,Cysteine,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Cysteine Malignant neoplasm of breast
PREVENTS,WT1 gene|WT1,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,WT1 gene|WT1 Malignant neoplasm of breast
PREVENTS,Basin,Breast cancer recurrent,0.0429570429570429,Recurrent Breast Cancer,Medical Procedures,Basin Breast cancer recurrent
PREVENTS,Antineoplastic Agents,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Antineoplastic Agents Malignant neoplasm of breast
PREVENTS,Linseed Oil,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Linseed Oil Malignant neoplasm of breast
PREVENTS,Tryptophan,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Tryptophan Malignant neoplasm of breast
PREVENTS,Lymphocyte antigen CD82|CD82,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Lymphocyte antigen CD82|CD82 Malignant neoplasm of breast
PREVENTS,Matrix Metalloproteinase 2,Carcinoma breast stage IV,0.0,Female Breast Cancer,Medical Procedures,Matrix Metalloproteinase 2 Carcinoma breast stage IV
PREVENTS,MIR155 gene|MIR155,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,MIR155 gene|MIR155 Malignant neoplasm of breast
PREVENTS,RYR2 gene|RYR2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,RYR2 gene|RYR2 Malignant neoplasm of breast
PREVENTS,Cyclins,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,Cyclins Breast Carcinoma
PREVENTS,ADH1B gene|ADH1B,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,ADH1B gene|ADH1B Breast Carcinoma
PREVENTS,chrysoeriol,estrogen receptor-positive breast cancer,0.0,Female Breast Cancer,Hormonal Treatments,chrysoeriol estrogen receptor-positive breast cancer
PREVENTS,propranolol,Breast Carcinoma,0.0289710289710289,Female Breast Cancer,Medical Procedures,propranolol Breast Carcinoma
PREVENTS,ACE2 gene|ACE2,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,ACE2 gene|ACE2 Malignant neoplasm of breast
PREVENTS,dexrazoxane,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,dexrazoxane Malignant neoplasm of breast
PREVENTS,Breast Cancer Prevention,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Breast Cancer Prevention Malignant neoplasm of breast
PREVENTS,Protective Agents,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Protective Agents Malignant neoplasm of breast
PREVENTS,N-acetyltransferase 1,Secondary malignant neoplasm of breast,0.0,Female Breast Cancer,Medical Procedures,N-acetyltransferase 1 Secondary malignant neoplasm of breast
PREVENTS,MCAM gene|MCAM,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,MCAM gene|MCAM Triple Negative Breast Neoplasms
PREVENTS,thymoquinone,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,thymoquinone Triple Negative Breast Neoplasms
PREVENTS,Mobility aid,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Mobility aid Malignant neoplasm of breast
PREVENTS,Peptides,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Peptides Malignant neoplasm of breast
PREVENTS,Alarm device,Early-Stage Breast Carcinoma,0.0,Female Breast Cancer,Medical Procedures,Alarm device Early-Stage Breast Carcinoma
PREVENTS,interleukin-21,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,interleukin-21 Malignant neoplasm of breast
PREVENTS,MYO10 gene|MYO10,Early-Stage Breast Carcinoma,0.0,Female Breast Cancer,Medical Procedures,MYO10 gene|MYO10 Early-Stage Breast Carcinoma
PREVENTS,TMEM25 gene|TMEM25,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,TMEM25 gene|TMEM25 Triple Negative Breast Neoplasms
PREVENTS,MYBL2 gene|MYBL2,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,MYBL2 gene|MYBL2 Triple Negative Breast Neoplasms
PREVENTS,FAM3B gene|FAM3B,Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,FAM3B gene|FAM3B Triple Negative Breast Neoplasms
PREVENTS,"SUPPLY, NOT OTHERWISE SPECIFIED",Triple Negative Breast Neoplasms,0.0339660339660339,Female Breast Cancer,Medical Procedures,"SUPPLY, NOT OTHERWISE SPECIFIED Triple Negative Breast Neoplasms"
PREVENTS,Beta-Cryptoxanthin,Malignant neoplasm of breast,0.2977022977022977,Female Breast Cancer,Medical Procedures,Beta-Cryptoxanthin Malignant neoplasm of breast
