PREDICATION_ID,SENTENCE_ID,PMID,PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,SUBJECT_NOVELTY,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,OBJECT_NOVELTY,unk1,unk2,unk3
203364306,390257687,36153348,TREATS,C4763675,Single Agent Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203394163,390332252,35882206,TREATS,C1710038,Second line treatment,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203437515,390420397,36176955,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
203437518,390420401,36176955,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
203440243,390426320,36177282,DIAGNOSES,C0598801,Diffusion weighted imaging,diap,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203440245,390426323,36177282,ASSOCIATED_WITH,C2744535|969,"CD69 protein, human|CD69",aapp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203440252,390426344,36177282,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203457244,390480355,36180645,DIAGNOSES,C0024485,Magnetic Resonance Imaging,diap,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
203468899,390505191,36192009,TREATS,C3852841,abemaciclib,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203468900,390505191,36192009,TREATS,C3853822,palbociclib,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203473373,390516226,36194904,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203473374,390516227,36194904,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203473565,390516657,36194950,TREATS,C0144576,paclitaxel,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203473566,390516657,36194950,TREATS,C2830183,cabazitaxel,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203473572,390516669,36194950,TREATS,C2830183,cabazitaxel,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203488733,390552990,36187129,TREATS,C0009429,Combined Modality Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203550126,390695463,36209701,TREATS,C0677850,Adjuvant Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203550133,390695472,36209701,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203555475,390706267,36210845,PROCESS_OF,C0596290,Cell Proliferation,celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203555476,390706269,36210845,PROCESS_OF,C1622501,"Migration, Cell",celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203591617,390794107,36221793,AUGMENTS,C1426651|57695,USP37 gene|USP37,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203617021,390856866,36156150,ASSOCIATED_WITH,C1822794|23583,SMUG1 gene|SMUG1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203667853,390973346,36241702,ASSOCIATED_WITH,C1826501|116150,NUS1 gene|NUS1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203667864,390973355,36241702,ASSOCIATED_WITH,C1826501|116150,NUS1 gene|NUS1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203688758,390942491,36230758,PROCESS_OF,C3158583,Hippo Signaling Pathway,celf,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203706963,390981021,36232400,TREATS,C0917927,Breast-Conserving Surgery,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203706965,390981023,36232400,TREATS,C0021234,indocyanine green,irda,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203706966,390981023,36232400,TREATS,C0021234,indocyanine green,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203712673,390988560,36232774,ASSOCIATED_WITH,C0034786,Androgen Receptor,aapp,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
203724377,390935892,36238736,MANIFESTATION_OF,C0746405,mass cystic,dsyn,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
203724378,390935892,36238736,MANIFESTATION_OF,C1096155,Macrophage Activation Syndrome,dsyn,1,C0281267,bilateral breast cancer,neop,1,\N,\N,\N
203732302,391129959,36239405,TREATS,C0246421,letrozole,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203732303,391129959,36239405,TREATS,C0935916,fulvestrant,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203732304,391129959,36239405,TREATS,C3853822,palbociclib,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
203749082,390941447,36243494,DIAGNOSES,C0040398,"Tomography, Emission-Computed",diap,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203826247,391370125,36271565,COEXISTS_WITH,C0332448,Infiltration,patf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203826248,391370127,36271565,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203927625,391596089,36291809,ASSOCIATED_WITH,C2744535|969,"CD69 protein, human|CD69",aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203929446,391599536,36291974,DIAGNOSES,C1699633,PET/CT scan,diap,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203929449,391599539,36291974,TREATS,C1511562,Curative Surgery,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203929451,391599539,36291974,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203929459,391599554,36291974,DIAGNOSES,C1699633,PET/CT scan,diap,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203940025,391515891,36293165,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203940027,391515893,36293165,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203940045,391515902,36293165,ASSOCIATED_WITH,11200,CHEK2,gngm,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203945362,391634251,36304922,TREATS,C0541315,everolimus,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203945363,391634252,36304922,TREATS,C1708063,First line treatment,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203945365,391634258,36304922,TREATS,C0541315,everolimus,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203954396,391656928,36306115,TREATS,C0600558,Neoadjuvant Therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
203955509,391659222,36294896,PROCESS_OF,C0037083,Signal Transduction,celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203955514,391659229,36294896,PROCESS_OF,C0037083,Signal Transduction,celf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
203991994,391753205,36316045,ASSOCIATED_WITH,C1427727|118429,ANTXR2 gene|ANTXR2,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204004519,391781414,36190666,PART_OF,C1415068|2697,GJA1 gene|GJA1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204008359,391790510,36323147,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
204008993,391791873,36325708,NEG_PART_OF,C2744535|969,"CD69 protein, human|CD69",gngm,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204009704,391793116,36326379,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204018715,391814499,36332175,ASSOCIATED_WITH,C0072114,lysosomal Pro-X carboxypeptidase,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204027501,391833970,36336145,ASSOCIATED_WITH,2099,ESR1,gngm,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204038923,391859538,36338760,DIAGNOSES,C0041618,Ultrasonography,diap,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204038924,391859539,36338760,AFFECTS,C0013216,Pharmacotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204038925,391859540,36338760,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204038926,391859540,36338760,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204038933,391859548,36338760,COEXISTS_WITH,C0600688,Toxic effect,inpo,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204052265,391889707,36341921,AFFECTS,C1999216,Inhibitor,bacs,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204052266,391889707,36341921,AFFECTS,C2975395,navitoclax,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204052267,391889709,36341921,TREATS,C2945704,Conventional Treatment,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204071609,391937152,36344845,ASSOCIATED_WITH,C1538820|23186,RCOR1 gene|RCOR1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204090997,391983925,36348205,TREATS,C0085076,Mammaplasty,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
204107110,392023539,36351835,TREATS,C0048311,4-hydroxy-N-desmethyltamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204160446,392148986,36358593,TREATS,C0720298,Estrogenic,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204160931,392149979,36358625,TREATS,C0279494,Estrogen Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204163788,392155688,36358806,CAUSES,C0014939,estrogens,horm,1,C3495917,Advanced breast cancer diagnosis,neop,1,\N,\N,\N
204163790,392155688,36358806,CAUSES,C0034833,"Receptors, Progesterone",aapp,1,C3495917,Advanced breast cancer diagnosis,neop,1,\N,\N,\N
204173364,392176034,36359573,DIAGNOSES,C1510438,Assay,lbpr,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204224320,392174079,36371386,AFFECTS,C1882413,Poly(ADP-ribose) Polymerase Inhibitors,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204261887,392361513,36375386,TREATS,C2932486,N-(2-amino-5-fluorobenzyl)-4-(N-(pyridine-3-acrylyl)aminomethyl)benzamide,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204271469,392423803,36380060,COEXISTS_WITH,C0006142,Malignant neoplasm of breast,neop,1,C0860581,Mucinous breast cancer,neop,1,\N,\N,\N
204287587,392458431,34908235,TREATS,C0246421,letrozole,phsu,1,C4733090,hormone receptor/growth factor receptor-negative breast cancer,neop,1,\N,\N,\N
204335444,392564752,36397430,PREDISPOSES,C0598034|675,BRCA2 gene|BRCA2,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204377625,392665396,36396775,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204425119,392777836,36409395,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
204432374,392795437,36410675,ASSOCIATED_WITH,C0643349,ceramide kinase,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204459899,392861821,36417291,TREATS,C5418237,Giredestrant,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204472403,392892965,36418622,TREATS,C0600558,Neoadjuvant Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204482261,392915114,36420590,ASSOCIATED_WITH,C0079419|7157,TP53 gene|TP53,gngm,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
204486725,392890197,36418319,TREATS,C0014939,estrogens,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204486741,392890201,36418319,ASSOCIATED_WITH,C1426882|64150,DIO3OS gene|DIO3OS,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204496628,392906391,36419896,ASSOCIATED_WITH,C0014912,estradiol,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204498330,392908870,36420104,TREATS,C0450442,Agent,chvf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204598166,393114309,36430082,PREDISPOSES,C2137071,Oral intake,fndg,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204617529,393164075,36432713,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204628456,393043073,36435607,AFFECTS,C4704928,Antibody-Drug Conjugates,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204676428,393380179,36441436,TREATS,C0027360,naltrexone,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204676433,393380197,36441436,ASSOCIATED_WITH,C0034801,Opioid Receptor,aapp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204677365,393340829,36441548,DIAGNOSES,C0005893,Body mass index procedure,diap,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204677374,393340862,36441548,DIAGNOSES,C0005893,Body mass index procedure,diap,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204712588,393464862,36453053,PREVENTS,C0541315,everolimus,orch,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
204723227,393488947,36455167,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204742175,393501728,36456573,TREATS,C3467824,Ganetespib,orch,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204758971,393573185,36463104,TREATS,C0045093,gemcitabine,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204758972,393573185,36463104,TREATS,C3658706,pembrolizumab,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
204807642,393610560,36466757,LOCATION_OF,C0040300,Body tissue,tisu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204807645,393610560,36466757,TREATS,C0024881,Mastectomy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204807646,393610560,36466757,TREATS,C0279025,Hormone Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204834992,393751808,36473847,AFFECTS,C1826773|10616,RBCK1 gene|RBCK1,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
204995492,394138629,36508589,NEG_AFFECTS,C0593802,Aromatase Inhibitors,phsu,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
205016863,394189940,36513760,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205030972,394223230,36516775,AUGMENTS,C1823170|64400,AKTIP gene|AKTIP,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205030977,394223238,36516775,ASSOCIATED_WITH,C1823170|64400,AKTIP gene|AKTIP,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205094600,394372698,36530982,ASSOCIATED_WITH,C1099354,"RNA, Small Interfering",bacs,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205123974,394442569,36536751,TREATS,C0085533,"Chemotherapy, Adjuvant",topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205123977,394442571,36536751,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205123980,394442574,36536751,TREATS,C0001551,Immunologic Adjuvants,phsu,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205162406,394540045,36544128,TREATS,C0543467,Operative Surgical Procedures,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205185238,394567639,36548336,TREATS,C0243077,inhibitors,chvf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205269380,394806909,36564063,NEG_TREATS,C0039286,tamoxifen,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205277436,394721545,36558554,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205331208,394960180,36572598,TREATS,C1831735,Tomotherapy,topp,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
205388085,395063527,36581998,ASSOCIATED_WITH,C1423923|55072,RNF31 gene|RNF31,gngm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205400277,395117268,36585853,TREATS,C3890225,Active Breathing Coordinator-Mediated Radiation Therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205401296,395119418,36586066,ASSOCIATED_WITH,C1825598,IMPACT gene,gngm,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
205401297,395119420,36586066,ASSOCIATED_WITH,C1825598,IMPACT gene,gngm,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
205403711,395125017,36586492,TREATS,C0009429,Combined Modality Therapy,topp,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205423188,395172750,36590775,TREATS,C1511790,Detection,topp,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
205426070,395179983,36591500,PREDISPOSES,C2919733,Surviving free of recurrence of neoplastic disease,fndg,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
205428358,395184588,36591950,TREATS,C0001551,Immunologic Adjuvants,phsu,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205467979,395272509,36599393,TREATS,C5392212,Neoadjuvant Radiotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205494854,395333971,36605227,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205508012,395336132,36605428,DIAGNOSES,C4049944,Ki67 Measurement,lbpr,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205508013,395336135,36605428,DIAGNOSES,C4049944,Ki67 Measurement,lbpr,1,C4733092,estrogen receptor-negative breast cancer,neop,1,\N,\N,\N
205508309,395337245,36605524,NEG_AFFECTS,C0003234,Anthracycline Antibiotics,antb,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
205514547,395381769,36609245,TREATS,C0039286,tamoxifen,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205551338,395474735,36618302,TREATS,C0014939,estrogens,horm,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205568016,395512155,36621982,TREATS,C5392214,Neoadjuvant Chemotherapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205580969,395498801,36620609,ASSOCIATED_WITH,C0069515|2064,erbB-2 Receptor|ERBB2,aapp,1,C4733095,HER2-negative breast cancer,neop,1,\N,\N,\N
205583920,395550150,36623243,PREDISPOSES,C0598034|675,BRCA2 gene|BRCA2,gngm,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
205583921,395550150,36623243,PREDISPOSES,C1424448|11200,CHEK2 gene|CHEK2,gngm,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
205583922,395550150,36623243,PREDISPOSES,C1835898|79728,PALB2 gene|PALB2,gngm,1,C1096616,contralateral breast cancer,neop,1,\N,\N,\N
205584112,395550802,36623325,TREATS,C0039286,tamoxifen,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205595579,395577897,36626159,TREATS,C4055478,alpelisib,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205595580,395577898,36626159,TREATS,C4055478,alpelisib,orch,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205633185,395638387,36632303,TREATS,C1831786,Hypofractionated radiation therapy,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205644107,395670994,36634873,AFFECTS,C0243077,inhibitors,chvf,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205683534,395760842,36641657,ASSOCIATED_WITH,C0006611,Mucin-1 Antigen,aapp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205683535,395760842,36641657,ASSOCIATED_WITH,C1528322|3091,"HIF1A protein, human|HIF1A",aapp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
205695803,395810216,36644872,TREATS,C0593802,Aromatase Inhibitors,phsu,1,C2938924,estrogen receptor-positive breast cancer,neop,1,\N,\N,\N
205727828,395884100,36652115,TREATS,C0678812,systemic administration,topp,1,C3495949,Locally advanced breast cancer,neop,1,\N,\N,\N
